

ORL
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
25		0.99		0.90		9.00		0.97		0.89		14.88
26		0.99		0.81		19.00		0.97		0.80		9.56
27		1.00		0.87		9.00		0.99		0.86		8.75
28		1.00		0.87		18.00		0.99		0.87		12.68
29		0.99		0.77		200.00		0.98		0.82		52.54
30		1.00		0.81		16.00		0.99		0.85		8.00
		0.99		0.86		30.47		0.97		0.86		19.15		31.94


CLL_SUB_111
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.94		0.59		62.00		0.85		0.55		18.23
2		0.92		0.41		17.00		0.83		0.55		9.50
3		0.88		0.71		12.00		0.79		0.60		7.70
4		0.91		0.59		13.00		0.79		0.49		6.13
5		0.92		0.50		15.00		0.81		0.46		7.33
6		0.96		0.65		53.00		0.89		0.63		33.15
7		0.86		0.65		11.00		0.75		0.63		4.89
8		0.94		0.62		16.00		0.75		0.57		5.50
9		0.87		0.79		77.00		0.78		0.68		15.29
10		0.88		0.59		19.00		0.77		0.52		7.14
11		0.92		0.59		24.00		0.83		0.56		7.80
12		0.92		0.56		13.00		0.84		0.55		8.83
13		0.90		0.59		81.00		0.78		0.51		16.25
14		0.95		0.68		21.00		0.84		0.55		7.43
15		0.92		0.62		74.00		0.75		0.62		20.62
16		0.92		0.71		13.00		0.81		0.56		6.17
17		0.94		0.74		23.00		0.81		0.63		9.50
18		0.84		0.50		414.00		0.82		0.52		277.71
19		0.94		0.59		38.00		0.84		0.65		12.20
20		0.94		0.53		30.00		0.83		0.57		15.55
21		0.92		0.59		21.00		0.88		0.62		10.75
22		0.96		0.62		22.00		0.83		0.49		9.50
23		0.92		0.50		69.00		0.81		0.59		14.44
24		0.95		0.65		27.00		0.84		0.62		9.94
25		0.91		0.68		12.00		0.78		0.62		5.88
26		0.95		0.59		88.00		0.89		0.58		33.43
27		0.92		0.44		56.00		0.82		0.46		13.63
28		0.91		0.68		56.00		0.81		0.62		17.00
29		0.94		0.65		62.00		0.88		0.61		27.36
30		0.91		0.76		51.00		0.88		0.65		25.71
		0.92		0.61		49.67		0.82		0.58		22.15		34.49


Leukemia2
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		1.00		0.91		38.00		1.00		0.86		16.57
2		1.00		0.91		144.00		0.99		0.88		53.76
3		0.98		0.73		14.00		0.93		0.67		11.09
4		1.00		0.73		75.00		0.99		0.78		91.63
5		1.00		0.91		56.00		1.00		0.85		47.20
6		1.00		0.95		76.00		0.98		0.84		34.00
7		1.00		0.91		28.00		0.98		0.89		14.33
8		1.00		0.95		59.00		0.99		0.90		38.76
9		1.00		0.91		15.00		0.99		0.88		22.24
10		1.00		0.86		66.00		1.00		0.79		28.45
11		1.00		0.77		23.00		0.99		0.87		14.88
12		1.00		0.86		173.00		0.99		0.87		100.90
13		1.00		0.91		33.00		1.00		0.92		37.52
14		1.00		0.73		19.00		0.99		0.78		18.53
15		1.00		0.86		106.00		0.99		0.81		63.92
16		1.00		0.86		77.00		0.99		0.85		27.44
17		1.00		0.82		30.00		0.99		0.82		19.34
18		1.00		0.86		136.00		1.00		0.87		120.33
19		1.00		0.91		24.00		1.00		0.83		29.49
20		1.00		0.77		23.00		0.93		0.75		10.57
21		1.00		0.77		151.00		1.00		0.84		48.79
22		1.00		0.91		86.00		0.99		0.86		32.93
23		1.00		0.82		409.00		0.99		0.81		65.05
24		1.00		0.73		6.00		0.99		0.79		124.01
25		0.96		0.91		97.00		0.96		0.90		89.40
26		1.00		0.73		9.00		0.99		0.82		96.69
27		1.00		0.95		60.00		0.99		0.93		40.33
28		1.00		0.82		38.00		1.00		0.89		41.20
29		1.00		0.77		47.00		0.98		0.85		145.62
30		1.00		0.82		75.00		1.00		0.84		49.15
		1.00		0.85		73.10		0.99		0.84		51.14		33.45


11Tumor
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.93		0.79		75.00		0.71		0.62		21.59
2		0.94		0.81		186.00		0.82		0.73		59.00
3		0.92		0.85		202.00		0.78		0.71		70.95
4		0.88		0.81		414.00		0.72		0.65		93.15
5		0.94		0.77		24.00		0.75		0.63		10.13
6		0.91		0.70		182.00		0.79		0.59		52.46
7		0.95		0.62		57.00		0.79		0.59		25.25
8		0.90		0.81		366.00		0.76		0.65		81.94
9		0.93		0.77		101.00		0.80		0.71		29.16
10		0.93		0.79		101.00		0.77		0.64		24.80
11		0.89		0.74		93.00		0.75		0.58		20.70
12		0.93		0.81		96.00		0.76		0.65		24.31
13		0.90		0.79		159.00		0.75		0.64		41.27
14		0.91		0.74		349.00		0.81		0.67		90.19
15		0.92		0.72		46.00		0.79		0.63		25.20
16		0.89		0.81		60.00		0.74		0.63		19.93
17		0.92		0.75		287.00		0.79		0.66		38.86
18		0.93		0.75		111.00		0.79		0.69		39.25
19		0.90		0.75		58.00		0.75		0.62		21.75
20		0.92		0.74		109.00		0.87		0.64		35.00
21		0.90		0.64		23.00		0.73		0.55		11.09
22		0.91		0.85		159.00		0.77		0.72		24.44
23		0.90		0.74		432.00		0.75		0.54		55.29
24		0.90		0.87		104.00		0.85		0.78		39.38
25		0.94		0.83		53.00		0.84		0.69		27.35
26		0.93		0.81		188.00		0.84		0.70		51.06
27		0.88		0.79		198.00		0.71		0.63		48.50
28		0.91		0.77		83.00		0.77		0.63		26.19
29		0.92		0.74		126.00		0.84		0.71		47.46
30		0.93		0.79		166.00		0.77		0.61		28.12
		0.92		0.77		153.60		0.78		0.65		39.46		57.42


Lung
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		1.00		0.90		166.00		0.99		0.89		138.98
2		0.98		0.97		173.00		0.97		0.97		205.97
3		0.99		0.92		36.00		0.98		0.89		24.70
4		0.99		0.90		31.00		0.98		0.91		28.00
5		0.99		0.87		28.00		0.95		0.89		14.33
6		0.99		0.90		87.00		0.93		0.89		15.94
7		0.99		0.85		11.00		0.94		0.83		8.57
8		0.99		0.95		19.00		0.94		0.86		9.56
9		0.99		0.93		43.00		0.95		0.87		18.40
10		0.99		0.95		203.00		0.98		0.93		184.18
11		0.99		0.92		30.00		0.96		0.88		18.54
12		0.99		0.95		38.00		0.94		0.83		14.85
13		0.99		0.80		19.00		0.92		0.80		8.42
14		1.00		0.90		22.00		0.98		0.88		18.26
15		0.98		0.97		31.00		0.93		0.90		21.69
16		0.99		0.87		114.00		0.99		0.86		81.05
17		1.00		0.92		229.00		0.99		0.90		205.97
18		1.00		0.90		117.00		0.95		0.86		54.92
19		0.99		0.89		132.00		0.98		0.91		165.19
20		1.00		0.95		102.00		0.94		0.86		25.70
21		0.99		0.93		103.00		0.99		0.94		54.75
22		0.99		0.93		13.00		0.95		0.83		8.86
23		1.00		0.93		61.00		0.99		0.91		106.39
24		0.98		0.95		40.00		0.92		0.85		12.35
25		0.99		0.89		12.00		0.95		0.87		6.38
26		0.99		0.90		41.00		0.98		0.86		27.45
27		0.99		0.93		38.00		0.96		0.91		24.79
28		1.00		0.89		14.00		0.92		0.85		7.92
29		0.99		0.84		53.00		0.94		0.83		18.75
30		0.98		0.98		32.00		0.96		0.92		15.45
		0.99		0.91		67.93		0.96		0.88		51.54		18.49


SMK_CAN_187
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.83		0.74		14.00		0.78		0.64		7.25
2		0.84		0.68		14.00		0.75		0.63		5.67
3		0.86		0.58		11.00		0.79		0.64		5.13
4		0.91		0.58		39.00		0.80		0.56		13.36
5		0.85		0.63		16.00		0.80		0.61		9.40
6		0.85		0.58		21.00		0.78		0.56		9.00
7		0.82		0.54		286.00		0.78		0.59		68.00
8		0.86		0.58		14.00		0.79		0.67		7.67
9		0.85		0.58		49.00		0.77		0.59		14.33
10		0.88		0.54		39.00		0.81		0.57		10.50
11		0.84		0.63		15.00		0.77		0.59		6.09
12		0.81		0.67		131.00		0.75		0.67		41.69
13		0.83		0.75		18.00		0.76		0.65		7.88
14		0.85		0.65		55.00		0.78		0.60		19.90
15		0.83		0.65		103.00		0.79		0.64		83.46
16		0.85		0.58		28.00		0.80		0.60		14.22
17		0.85		0.63		18.00		0.75		0.58		7.38
18		0.79		0.60		4.00		0.77		0.59		9.38
19		0.86		0.65		40.00		0.78		0.62		9.63
20		0.91		0.54		16.00		0.80		0.58		8.00
21		0.88		0.67		34.00		0.79		0.62		14.69
22		0.86		0.44		8.00		0.73		0.51		4.00
23		0.85		0.68		65.00		0.77		0.64		55.38
24		0.91		0.61		26.00		0.80		0.61		10.33
25		0.86		0.68		22.00		0.79		0.64		11.63
26		0.84		0.58		19.00		0.78		0.61		7.50
27		0.85		0.60		11.00		0.69		0.57		3.29
28		0.92		0.61		107.00		0.81		0.58		36.38
29		0.86		0.65		49.00		0.79		0.59		18.08
30		0.82		0.70		15.00		0.74		0.60		6.86
		0.85		0.62		42.90		0.78		0.61		17.54		105.43


gse19804
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.99		0.92		20.00		0.99		0.89		14.52
2		1.00		0.97		11.00		0.99		0.94		8.08
3		0.96		0.94		83.00		0.96		0.93		78.30
4		0.99		0.94		35.00		0.96		0.94		29.00
5		0.96		0.86		71.00		0.96		0.87		72.02
6		0.98		0.92		72.00		0.97		0.92		68.00
7		0.99		0.94		5.00		0.95		0.88		2.67
8		1.00		0.92		22.00		1.00		0.88		17.87
9		0.96		0.89		89.00		0.96		0.88		81.13
10		1.00		0.94		16.00		0.99		0.93		10.50
11		0.99		0.94		14.00		0.99		0.94		12.96
12		1.00		0.81		21.00		1.00		0.85		13.70
13		0.98		0.86		21.00		0.98		0.88		32.38
14		1.00		0.83		15.00		0.99		0.87		8.50
15		1.00		0.92		20.00		0.99		0.89		14.69
16		0.99		0.89		2.00		0.99		0.91		7.56
17		0.98		0.83		124.00		0.98		0.87		101.20
18		0.99		0.94		7.00		0.96		0.92		5.89
19		0.99		0.94		38.00		0.97		0.94		35.43
20		0.99		0.86		15.00		0.99		0.90		10.49
21		0.99		0.86		3.00		0.99		0.89		3.00
22		0.99		0.89		21.00		0.99		0.90		12.96
23		0.99		0.92		3.00		0.99		0.91		4.25
24		0.99		0.97		26.00		0.96		0.99		17.17
25		0.98		0.92		64.00		0.97		0.89		49.15
26		0.99		0.89		9.00		0.98		0.92		9.73
27		0.96		0.92		31.00		0.96		0.96		20.60
28		0.98		0.92		22.00		0.97		0.90		15.47
29		1.00		0.94		11.00		0.97		0.94		7.00
30		0.98		0.83		205.00		0.98		0.85		134.13
		0.99		0.90		36.53		0.98		0.91		29.95		79.88


GLI_85
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		1.00		0.85		6.00		0.97		0.85		18.83
2		0.98		0.96		92.00		0.97		0.88		48.74
3		1.00		0.96		20.00		0.98		0.84		14.40
4		1.00		0.81		712.00		1.00		0.87		159.58
5		1.00		0.81		43.00		0.98		0.76		12.40
6		1.00		0.81		21.00		0.98		0.79		11.85
7		1.00		0.81		3.00		0.97		0.79		2.50
8		1.00		0.81		52.00		0.99		0.84		27.69
9		0.98		0.81		118.00		0.98		0.89		108.97
10		1.00		0.92		3.00		0.90		0.88		2.25
11		1.00		0.88		9.00		0.96		0.78		5.82
12		1.00		0.88		52.00		0.97		0.89		18.71
13		1.00		0.85		30.00		1.00		0.81		18.07
14		1.00		0.92		55.00		0.97		0.82		15.86
15		0.97		0.81		140.00		0.96		0.79		138.26
16		1.00		0.65		25.00		1.00		0.82		36.79
17		0.98		0.92		217.00		0.98		0.84		26.04
18		1.00		0.88		20.00		0.91		0.75		5.50
19		0.98		0.85		8.00		0.94		0.79		5.33
20		1.00		0.85		81.00		0.99		0.83		18.00
21		1.00		0.81		6.00		0.99		0.76		5.50
22		1.00		0.92		15.00		1.00		0.90		12.18
23		1.00		0.85		11.00		0.97		0.79		7.18


GLI_85
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		1.00		0.88		17.00		0.93		0.91		6.50
2		1.00		0.85		18.00		0.98		0.83		11.64
3		1.00		0.88		9.00		0.99		0.85		6.57
4		1.00		0.85		25.00		1.00		0.78		22.16
5		1.00		0.96		85.00		0.97		0.88		32.40
6		1.00		0.69		53.00		0.98		0.74		44.42
7		1.00		0.85		26.00		1.00		0.85		16.37
8		1.00		0.77		1639.00		1.00		0.80		348.11
9		1.00		0.85		10.00		0.98		0.82		9.56
10		1.00		0.77		6.00		0.99		0.81		8.73
11		1.00		0.85		77.00		1.00		0.79		57.14
12		1.00		0.73		9.00		0.93		0.78		4.60
13		1.00		0.81		632.00		1.00		0.81		42.00
14		1.00		0.85		5.00		0.89		0.75		3.00
15		1.00		0.92		54.00		0.94		0.84		11.13
16		1.00		0.81		39.00		1.00		0.82		22.27
17		1.00		0.85		11.00		0.95		0.85		9.56
18		1.00		0.96		60.00		0.99		0.82		28.33
19		0.98		1.00		52.00		0.92		0.94		17.56
20		0.98		0.77		23.00		0.98		0.83		41.33
21		0.98		0.81		8.00		0.98		0.87		34.10
22		1.00		0.85		111.00		0.99		0.86		51.52
23		1.00		0.77		16.00		1.00		0.77		8.47
24		1.00		0.85		87.00		0.99		0.87		37.59
25		1.00		0.69		20.00		0.97		0.79		13.39
26		1.00		0.92		76.00		0.99		0.90		58.20
27		1.00		0.73		8.00		0.96		0.73		6.63
28		1.00		0.88		31.00		1.00		0.74		12.98
29		1.00		0.88		411.00		0.99		0.91		303.46
30		1.00		0.85		10.00		0.98		0.79		8.25
		1.00		0.84		120.93		0.98		0.82		42.60		62.25


drivface
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		1.00		0.99		8.00		0.99		0.97		4.67
2		1.00		0.96		14.00		1.00		0.97		10.27
3		1.00		0.98		25.00		1.00		0.98		17.36
4		1.00		0.98		22.00		1.00		0.98		19.57
5		1.00		0.97		74.00		1.00		0.97		64.79
6		1.00		0.98		7.00		1.00		0.97		6.31
7		1.00		0.95		35.00		1.00		0.97		20.34
8		1.00		0.98		35.00		0.98		0.97		10.88
9		1.00		0.98		28.00		1.00		0.98		20.93
10		1.00		0.98		16.00		0.98		0.96		6.33
11		1.00		0.98		32.00		1.00		0.99		23.90
12		1.00		0.98		58.00		1.00		0.99		35.33
13		1.00		0.98		20.00		1.00		0.98		16.02
14		1.00		0.98		11.00		0.99		0.98		6.29
15		1.00		0.98		48.00		0.99		0.97		10.60
16		1.00		0.99		9.00		1.00		0.98		56.29
17		1.00		0.98		10.00		1.00		0.98		5.78
18		1.00		0.98		26.00		1.00		0.97		12.43
19		1.00		0.99		33.00		1.00		0.98		26.07
20		1.00		0.98		134.00		1.00		0.98		107.69
21		1.00		0.99		9.00		0.99		0.98		5.45
22		1.00		0.98		12.00		1.00		0.97		14.31
23		1.00		0.98		29.00		0.99		0.98		15.75
24		1.00		0.98		34.00		0.99		0.98		29.85
25		1.00		0.99		70.00		1.00		0.99		54.50
26		1.00		0.98		25.00		0.99		0.97		12.50
27		1.00		0.97		3.00		1.00		0.97		28.79
28		1.00		0.98		164.00		1.00		0.98		50.69
29		1.00		0.98		18.00		0.99		0.97		9.55
30		1.00		0.98		10.00		0.99		0.97		7.22
		1.00		0.98		33.97		0.99		0.98		23.68		151.09


RELATHE
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.90		0.79		141.00		0.80		0.77		57.72
2		0.88		0.81		110.00		0.80		0.74		40.83
3		0.88		0.78		119.00		0.81		0.73		40.77
4		0.90		0.81		291.00		0.82		0.74		78.55
5		0.89		0.79		129.00		0.81		0.73		45.66
6		0.90		0.84		745.00		0.81		0.77		182.52
7		0.89		0.81		219.00		0.80		0.76		65.41
8		0.92		0.83		189.00		0.84		0.75		81.59
9		0.90		0.79		180.00		0.81		0.74		52.69
10		0.89		0.83		133.00		0.81		0.78		57.19
11		0.88		0.81		200.00		0.81		0.73		58.14
12		0.87		0.77		310.00		0.80		0.75		50.12
13		0.88		0.78		93.00		0.82		0.75		47.12
14		0.89		0.81		161.00		0.83		0.76		69.47
15		0.89		0.81		192.00		0.80		0.76		61.10
16		0.88		0.83		103.00		0.80		0.75		41.63
17		0.90		0.82		164.00		0.80		0.75		57.49
18		0.88		0.83		199.00		0.82		0.78		74.86
19		0.89		0.81		202.00		0.81		0.75		78.43
20		0.89		0.77		100.00		0.81		0.72		45.02
21		0.90		0.84		492.00		0.84		0.76		85.56


RELATHE
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.90		0.81		135.00		0.81		0.77		51.66
2		0.90		0.79		212.00		0.81		0.72		45.96
3		0.91		0.82		216.00		0.83		0.75		78.67
4		0.89		0.77		143.00		0.81		0.73		53.41
5		0.91		0.80		118.00		0.85		0.76		48.47
6		0.88		0.79		102.00		0.79		0.74		38.46
7		0.87		0.79		203.00		0.80		0.72		46.89
8		0.88		0.83		107.00		0.82		0.77		52.19
9		0.89		0.81		188.00		0.82		0.74		55.12
10		0.90		0.80		161.00		0.82		0.76		45.43
11		0.89		0.77		98.00		0.82		0.73		41.69
12		0.91		0.80		133.00		0.83		0.76		58.92
13		0.90		0.78		159.00		0.82		0.76		66.29
14		0.92		0.79		310.00		0.82		0.74		63.55
15		0.89		0.83		170.00		0.84		0.74		71.47
16		0.89		0.82		139.00		0.82		0.74		53.31
17		0.89		0.81		197.00		0.79		0.75		57.61
18		0.90		0.77		150.00		0.81		0.74		54.49
19		0.91		0.79		189.00		0.84		0.76		64.42
20		0.90		0.83		239.00		0.82		0.76		85.06
21		0.88		0.83		87.00		0.80		0.77		35.61
22		0.89		0.82		118.00		0.82		0.77		49.87
23		0.89		0.80		108.00		0.80		0.75		40.86
24		0.91		0.79		216.00		0.82		0.73		71.43
25		0.88		0.80		112.00		0.81		0.76		41.90
26		0.88		0.78		77.00		0.79		0.73		32.25
27		0.88		0.81		115.00		0.79		0.73		41.37
28		0.90		0.81		398.00		0.82		0.74		73.94
29		0.89		0.82		142.00		0.81		0.76		54.42
30		0.88		0.81		118.00		0.81		0.75		40.43
		0.89		0.80		162.00		0.81		0.75		53.84		731.79


COIL20
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		1.00		0.98		34.00		0.99		0.97		39.90
2		1.00		1.00		275.00		0.99		0.99		107.90
3		1.00		1.00		63.00		0.99		0.98		51.86
4		1.00		0.99		23.00		0.98		0.97		55.57
5		1.00		1.00		60.00		0.99		0.99		55.02
6		1.00		1.00		36.00		0.95		0.94		48.35
7		1.00		1.00		117.00		0.99		0.99		95.56
8		1.00		0.99		53.00		0.94		0.93		23.94
9		1.00		1.00		218.00		0.99		0.98		173.07
10		1.00		1.00		76.00		0.99		0.98		61.40
11		1.00		1.00		95.00		0.99		0.98		71.17
12		1.00		1.00		25.00		0.99		0.99		63.62
13		1.00		0.99		60.00		0.99		0.98		55.32
14		1.00		1.00		48.00		0.98		0.97		25.26
15		1.00		1.00		86.00		0.99		0.98		67.38
16		1.00		1.00		81.00		0.99		0.98		64.51
17		1.00		0.99		32.00		0.99		0.98		121.78
18		1.00		1.00		164.00		0.98		0.98		66.01
19		1.00		1.00		88.00		0.98		0.98		51.10
20		1.00		1.00		368.00		0.99		0.98		224.38
21		1.00		1.00		67.00		0.99		0.98		54.54
22		1.00		1.00		248.00		0.98		0.98		102.86
23		1.00		1.00		76.00		0.98		0.97		61.97
24		1.00		1.00		98.00		0.99		0.99		84.67
25		1.00		1.00		90.00		0.99		0.99		81.21
26		1.00		1.00		43.00		0.97		0.96		27.34
27		1.00		0.98		88.00		0.99		0.97		48.35
28		1.00		1.00		305.00		0.99		0.99		183.43
29		1.00		1.00		33.00		0.99		0.98		59.36
30		1.00		1.00		125.00		0.98		0.97		62.60
		1.00		1.00		105.83		0.98		0.98		76.31		253.84


Isolet
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.92		0.89		94.00		0.74		0.72		26.76
2		0.92		0.87		66.00		0.78		0.76		25.44
3		0.91		0.89		84.00		0.77		0.74		28.27
4		0.91		0.90		88.00		0.72		0.71		25.84
5		0.91		0.88		101.00		0.77		0.74		29.54
6		0.90		0.86		40.00		0.75		0.72		17.54
7		0.92		0.85		42.00		0.79		0.75		20.73
8		0.94		0.89		126.00		0.79		0.74		31.22
9		0.92		0.87		96.00		0.81		0.76		28.71
10		0.91		0.91		141.00		0.75		0.74		27.63
11		0.92		0.88		124.00		0.80		0.77		36.09
12		0.92		0.87		110.00		0.79		0.77		31.65
13		0.91		0.89		85.00		0.78		0.76		23.74
14		0.91		0.88		129.00		0.76		0.74		26.91
15		0.93		0.86		78.00		0.77		0.73		27.21
16		0.93		0.90		160.00		0.79		0.78		39.78
17		0.92		0.91		146.00		0.80		0.79		35.13
18		0.93		0.89		49.00		0.80		0.75		23.38
19		0.94		0.90		99.00		0.84		0.81		40.52
20		0.91		0.87		129.00		0.79		0.76		30.38
21		0.90		0.89		60.00		0.76		0.74		21.29
22		0.92		0.88		62.00		0.80		0.75		24.00
23		0.92		0.90		53.00		0.76		0.73		22.28
24		0.92		0.87		85.00		0.81		0.78		33.12
25		0.91		0.87		52.00		0.81		0.77		26.15
26		0.93		0.89		82.00		0.77		0.74		32.77
27		0.92		0.87		81.00		0.78		0.74		30.07
28		0.93		0.82		109.00		0.83		0.77		32.41
29		0.91		0.87		71.00		0.76		0.73		21.32
30		0.91		0.91		64.00		0.74		0.74		24.04
		0.92		0.88		90.20		0.78		0.75		28.13		246.54


PCMAC
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.90		0.88		55.00		0.86		0.85		19.91
2		0.90		0.86		40.00		0.87		0.84		23.35
3		0.90		0.87		27.00		0.87		0.85		18.59
4		0.90		0.86		34.00		0.87		0.84		21.12
5		0.89		0.83		73.00		0.85		0.82		29.83
6		0.91		0.90		34.00		0.85		0.86		20.00
7		0.90		0.88		32.00		0.88		0.86		21.46
8		0.91		0.87		34.00		0.86		0.82		20.37
9		0.91		0.86		170.00		0.86		0.86		50.75
10		0.91		0.86		50.00		0.88		0.85		26.71
11		0.90		0.87		30.00		0.87		0.85		21.36
12		0.92		0.86		48.00		0.88		0.84		26.12
13		0.90		0.83		27.00		0.84		0.80		14.44
14		0.89		0.86		41.00		0.87		0.86		27.68
15		0.91		0.89		62.00		0.86		0.84		23.00
16		0.90		0.87		36.00		0.86		0.85		19.53
17		0.90		0.86		38.00		0.87		0.86		22.61
18		0.88		0.87		40.00		0.84		0.83		23.88
19		0.91		0.89		29.00		0.86		0.86		17.13
20		0.90		0.87		37.00		0.85		0.85		21.64
21		0.90		0.87		45.00		0.87		0.86		22.64
22		0.90		0.87		36.00		0.87		0.86		24.67
23		0.89		0.86		38.00		0.87		0.85		22.60
24		0.90		0.86		34.00		0.88		0.85		22.67
25		0.88		0.86		34.00		0.85		0.85		20.82
26		0.90		0.88		40.00		0.86		0.85		20.61
27		0.89		0.88		43.00		0.84		0.83		22.30
28		0.89		0.87		39.00		0.85		0.84		20.57
29		0.92		0.88		50.00		0.88		0.86		29.94
30		0.90		0.87		45.00		0.87		0.86		24.38
		0.90		0.87		44.70		0.86		0.85		23.36		947.15


BASEHOCK
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.96		0.91		46.00		0.92		0.89		29.06
2		0.95		0.93		46.00		0.91		0.89		22.81
3		0.95		0.92		44.00		0.93		0.91		26.61
4		0.95		0.92		49.00		0.92		0.89		26.23
5		0.95		0.93		56.00		0.92		0.90		30.88
6		0.95		0.91		37.00		0.93		0.90		24.92
7		0.95		0.93		43.00		0.89		0.89		20.50
8		0.95		0.93		49.00		0.91		0.87		26.29
9		0.94		0.92		39.00		0.88		0.84		22.47
10		0.95		0.93		36.00		0.93		0.90		24.27
11		0.96		0.92		63.00		0.91		0.88		27.73
12		0.96		0.94		56.00		0.95		0.94		41.33
13		0.95		0.91		50.00		0.92		0.91		27.64
14		0.95		0.94		47.00		0.90		0.89		22.55
15		0.95		0.91		39.00		0.89		0.86		18.60
16		0.95		0.95		78.00		0.93		0.93		35.64
17		0.95		0.92		43.00		0.91		0.88		24.59
18		0.96		0.95		44.00		0.92		0.92		28.72
19		0.95		0.90		52.00		0.91		0.88		30.50
20		0.95		0.93		42.00		0.92		0.90		27.94
21		0.95		0.94		56.00		0.89		0.89		28.38
22		0.95		0.91		47.00		0.92		0.89		33.38
23		0.95		0.91		56.00		0.92		0.87		30.43
24		0.95		0.91		36.00		0.88		0.85		18.63
25		0.95		0.93		34.00		0.93		0.92		23.46
26		0.96		0.92		46.00		0.90		0.88		24.38
27		0.95		0.93		35.00		0.90		0.89		19.11
28		0.94		0.91		50.00		0.91		0.89		26.08
29		0.95		0.93		37.00		0.91		0.89		22.39
30		0.95		0.94		69.00		0.86		0.87		23.19
		0.95		0.92		47.50		0.91		0.89		26.29		1366.97


RELATHE
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time


SRBCT
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time


SRBCT
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time


ORL
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time


ORL
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.95		0.84		79.00		0.81		0.71		24.30
2		0.97		0.86		46.00		0.80		0.73		17.33
3		0.96		0.91		56.00		0.82		0.80		23.10
4		0.94		0.84		44.00		0.81		0.73		18.32
5		0.94		0.91		49.00		0.79		0.75		20.05
6		0.95		0.91		95.00		0.76		0.74		20.86
7		0.94		0.83		181.00		0.85		0.75		48.45
8		0.95		0.88		74.00		0.80		0.71		16.08
9		0.95		0.88		49.00		0.84		0.75		20.43
10		0.95		0.89		35.00		0.85		0.81		19.41
11		0.96		0.88		46.00		0.81		0.74		18.72
12		0.94		0.90		170.00		0.84		0.75		59.55
13		0.95		0.92		71.00		0.87		0.84		23.96
14		0.97		0.91		82.00		0.84		0.78		20.25
15		0.96		0.85		112.00		0.84		0.71		22.15
16		0.95		0.78		49.00		0.82		0.64		17.10
17		0.98		0.82		71.00		0.85		0.76		26.35
18		0.97		0.87		56.00		0.88		0.77		23.73
19		0.96		0.89		50.00		0.80		0.74		16.61
20		0.95		0.83		114.00		0.81		0.70		26.40
21		0.95		0.88		74.00		0.85		0.76		20.91
22		0.96		0.92		44.00		0.86		0.77		21.33
23		0.95		0.88		93.00		0.85		0.76		33.31
24		0.95		0.94		130.00		0.81		0.80		27.81
25		0.95		0.87		58.00		0.76		0.67		16.25
26		0.94		0.86		71.00		0.81		0.77		20.04
27		0.97		0.89		69.00		0.82		0.75		21.41
28		0.95		0.87		136.00		0.89		0.80		44.13
29		0.96		0.91		108.00		0.81		0.74		38.45
30		0.95		0.89		63.00		0.76		0.70		14.38
		0.95		0.88		79.17		0.82		0.75		24.71		23.10


SRBCT
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		1.00		0.88		48.00		1.00		0.92		23.92
2		1.00		0.96		63.00		0.99		0.91		39.29
